,GameID,Week,Day,DateStamp,Year,HQ1,HQ2,HQ3,HQ4,Time,49ers,Bears,Bengals,Bills,Broncos,Browns,Buccaneers,Cardinals,Chargers,Chiefs,Colts,Cowboys,Dolphins,Eagles,Falcons,Giants,Jaguars,Jets,Lions,Packers,Panthers,Patriots,Raiders,Rams,Ravens,Redskins,Saints,Seahawks,Steelers,Texans,Titans,Vikings
2330,200812140kan,15,Sun,2008-12-14,2008,7,7,7,0,1:00PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,200812140clt,15,Sun,2008-12-14,2008,7,14,0,10,1:02PM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,200812140nyj,15,Sun,2008-12-14,2008,14,7,0,10,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,200812140cin,15,Sun,2008-12-14,2008,14,3,0,3,1:03PM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,200812140mia,15,Sun,2008-12-14,2008,7,7,0,0,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,200812140atl,15,Sun,2008-12-14,2008,10,0,0,0,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,200812140jax,15,Sun,2008-12-14,2008,7,0,0,13,1:04PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,200812140htx,15,Sun,2008-12-14,2008,0,10,0,3,1:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2338,200812140crd,15,Sun,2008-12-14,2008,0,0,14,0,4:05PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,200812140rai,15,Sun,2008-12-14,2008,7,7,6,6,4:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2340,200812140car,15,Sun,2008-12-14,2008,10,10,7,3,4:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2341,200812140rav,15,Sun,2008-12-14,2008,0,6,3,0,4:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2342,200812140dal,15,Sun,2008-12-14,2008,0,7,0,13,8:24PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,200812150phi,15,Mon,2008-12-15,2008,10,7,3,10,8:40PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,200812180jax,16,Thu,2008-12-18,2008,7,10,7,0,8:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,200812200dal,16,Sat,2008-12-20,2008,7,0,0,17,8:15PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,200812210kan,16,Sun,2008-12-21,2008,7,21,3,0,1:00PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,200812210ram,16,Sun,2008-12-21,2008,0,13,0,3,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2348,200812210nwe,16,Sun,2008-12-21,2008,14,17,13,3,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2349,200812210oti,16,Sun,2008-12-21,2008,0,10,7,14,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2350,200812210tam,16,Sun,2008-12-21,2008,7,3,14,0,1:02PM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,200812210cle,16,Sun,2008-12-21,2008,0,0,0,0,1:03PM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,200812210det,16,Sun,2008-12-21,2008,0,7,0,0,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,200812210rai,16,Sun,2008-12-21,2008,13,0,14,0,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2354,200812210den,16,Sun,2008-12-21,2008,10,3,7,3,4:06PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,200812210sea,16,Sun,2008-12-21,2008,0,7,3,3,4:06PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2356,200812210min,16,Sun,2008-12-21,2008,7,0,0,10,4:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2357,200812210was,16,Sun,2008-12-21,2008,0,3,7,0,4:16PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2358,200812210nyg,16,Sun,2008-12-21,2008,3,10,7,8,8:23PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,200812220chi,16,Mon,2008-12-22,2008,0,3,7,7,8:40PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,200812280gnb,17,Sun,2008-12-28,2008,14,0,0,17,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2361,200812280clt,17,Sun,2008-12-28,2008,10,6,0,7,1:02PM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,200812280buf,17,Sun,2008-12-28,2008,0,0,0,0,1:02PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,200812280atl,17,Sun,2008-12-28,2008,3,14,7,7,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,200812280pit,17,Sun,2008-12-28,2008,0,14,3,14,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2365,200812280tam,17,Sun,2008-12-28,2008,0,7,7,10,1:02PM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,200812280cin,17,Sun,2008-12-28,2008,3,10,0,3,1:02PM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,200812280nor,17,Sun,2008-12-28,2008,0,10,0,21,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2368,200812280htx,17,Sun,2008-12-28,2008,0,14,7,10,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2369,200812280min,17,Sun,2008-12-28,2008,0,10,0,10,1:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2370,200812280crd,17,Sun,2008-12-28,2008,0,14,14,6,4:15PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,200812280phi,17,Sun,2008-12-28,2008,3,24,17,0,4:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,200812280sfo,17,Sun,2008-12-28,2008,7,0,7,13,4:15PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,200812280rav,17,Sun,2008-12-28,2008,3,21,3,0,4:16PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2374,200812280nyj,17,Sun,2008-12-28,2008,0,9,8,0,4:17PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,200812280sdg,17,Sun,2008-12-28,2008,10,14,14,14,8:23PM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,200901030crd,100,Sat,2009-01-03,2009,7,7,14,2,4:36PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,200901030sdg,100,Sat,2009-01-03,2009,0,14,0,3,8:08PM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,200901040mia,100,Sun,2009-01-04,2009,3,0,0,6,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,200901040min,100,Sun,2009-01-04,2009,0,14,0,0,4:40PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2380,200901100oti,200,Sat,2009-01-10,2009,7,0,0,3,4:33PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2381,200901100car,200,Sat,2009-01-10,2009,7,0,0,6,8:16PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2382,200901110nyg,200,Sun,2009-01-11,2009,3,5,3,0,1:06PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,200901110pit,200,Sun,2009-01-11,2009,7,7,7,14,4:45PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2384,200901180crd,300,Sun,2009-01-18,2009,7,17,0,8,4:06PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,200901180pit,300,Sun,2009-01-18,2009,6,7,3,7,6:43PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2386,200902010crd,400,Sun,2009-02-01,2009,0,7,0,16,6:31PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,200909100pit,1,Thu,2009-09-10,2009,0,7,0,3,8:41PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2388,200909130clt,1,Sun,2009-09-13,2009,0,7,7,0,1:02PM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,200909130rav,1,Sun,2009-09-13,2009,10,0,7,21,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2390,200909130cin,1,Sun,2009-09-13,2009,0,0,0,7,1:02PM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,200909130htx,1,Sun,2009-09-13,2009,0,0,0,7,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2392,200909130cle,1,Sun,2009-09-13,2009,3,10,0,7,1:03PM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,200909130nor,1,Sun,2009-09-13,2009,14,14,10,7,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2394,200909130tam,1,Sun,2009-09-13,2009,0,7,0,14,1:03PM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,200909130car,1,Sun,2009-09-13,2009,7,3,0,0,1:04PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2396,200909130atl,1,Sun,2009-09-13,2009,0,10,6,3,1:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,200909130crd,1,Sun,2009-09-13,2009,0,6,7,3,1:15PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,200909130nyg,1,Sun,2009-09-13,2009,3,14,0,6,4:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,200909130sea,1,Sun,2009-09-13,2009,0,14,14,0,4:16PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2400,200909130gnb,1,Sun,2009-09-13,2009,0,10,0,11,8:30PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2401,200909140nwe,1,Mon,2009-09-14,2009,0,10,0,15,7:10PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2402,200909140rai,1,Mon,2009-09-14,2009,7,3,0,10,10:16PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2403,200909200kan,2,Sun,2009-09-20,2009,3,0,0,7,1:00PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,200909200gnb,2,Sun,2009-09-20,2009,14,7,0,3,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2405,200909200nyj,2,Sun,2009-09-20,2009,0,3,10,3,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,200909200atl,2,Sun,2009-09-20,2009,7,14,0,7,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,200909200was,2,Sun,2009-09-20,2009,3,3,3,0,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2408,200909200det,2,Sun,2009-09-20,2009,3,7,0,3,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,200909200oti,2,Sun,2009-09-20,2009,14,10,7,0,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2410,200909200jax,2,Sun,2009-09-20,2009,3,0,7,7,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,200909200phi,2,Sun,2009-09-20,2009,7,6,7,2,1:04PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,200909200sfo,2,Sun,2009-09-20,2009,10,3,7,3,4:05PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,200909200buf,2,Sun,2009-09-20,2009,17,3,0,13,4:05PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,200909200den,2,Sun,2009-09-20,2009,7,3,3,14,4:15PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,200909200sdg,2,Sun,2009-09-20,2009,10,6,7,3,4:15PM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,200909200chi,2,Sun,2009-09-20,2009,0,7,0,10,4:15PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,200909200dal,2,Sun,2009-09-20,2009,7,10,7,7,8:20PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,200909210mia,2,Mon,2009-09-21,2009,7,6,0,10,8:42PM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,200909270ram,3,Sun,2009-09-27,2009,0,14,3,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2420,200909270tam,3,Sun,2009-09-27,2009,0,0,0,0,1:00PM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,200909270phi,3,Sun,2009-09-27,2009,14,10,3,7,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,200909270det,3,Sun,2009-09-27,2009,7,6,0,6,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,200909270nwe,3,Sun,2009-09-27,2009,3,10,3,10,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2424,200909270rav,3,Sun,2009-09-27,2009,10,10,7,7,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2425,200909270htx,3,Sun,2009-09-27,2009,7,14,3,0,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2426,200909270nyj,3,Sun,2009-09-27,2009,14,0,7,3,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,200909270min,3,Sun,2009-09-27,2009,7,6,7,7,1:03PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2428,200909270buf,3,Sun,2009-09-27,2009,0,7,0,0,4:05PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,200909270sea,3,Sun,2009-09-27,2009,10,3,0,6,4:06PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2430,200909270sdg,3,Sun,2009-09-27,2009,0,3,7,13,4:15PM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,200909270cin,3,Sun,2009-09-27,2009,0,3,6,14,4:15PM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,200909270rai,3,Sun,2009-09-27,2009,0,3,0,0,4:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2433,200909270crd,3,Sun,2009-09-27,2009,3,0,7,0,8:31PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,200909280dal,3,Mon,2009-09-28,2009,0,0,10,11,8:40PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,200910040kan,4,Sun,2009-10-04,2009,3,0,0,13,1:00PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,200910040was,4,Sun,2009-10-04,2009,0,0,16,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2437,200910040nwe,4,Sun,2009-10-04,2009,3,14,7,3,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2438,200910040chi,4,Sun,2009-10-04,2009,7,14,13,14,1:02PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,200910040htx,4,Sun,2009-10-04,2009,3,17,9,0,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2440,200910040clt,4,Sun,2009-10-04,2009,7,14,7,6,1:03PM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,200910040cle,4,Sun,2009-10-04,2009,0,7,7,6,1:03PM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,200910040jax,4,Sun,2009-10-04,2009,10,17,3,7,1:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,200910040nor,4,Sun,2009-10-04,2009,3,14,0,7,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2444,200910040mia,4,Sun,2009-10-04,2009,0,17,14,7,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,200910040den,4,Sun,2009-10-04,2009,0,7,0,10,4:15PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,200910040sfo,4,Sun,2009-10-04,2009,0,7,14,14,4:15PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,200910040pit,4,Sun,2009-10-04,2009,14,7,7,10,8:30PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2448,200910050min,4,Mon,2009-10-05,2009,7,14,7,2,8:40PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2449,200910110ram,5,Sun,2009-10-11,2009,0,3,0,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2450,200910110kan,5,Sun,2009-10-11,2009,0,10,3,7,1:00PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,200910110buf,5,Sun,2009-10-11,2009,0,0,3,0,1:01PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,200910110phi,5,Sun,2009-10-11,2009,7,14,7,5,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,200910110nyg,5,Sun,2009-10-11,2009,14,17,10,3,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,200910110det,5,Sun,2009-10-11,2009,6,7,0,7,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,200910110rav,5,Sun,2009-10-11,2009,0,7,0,7,1:02PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2456,200910110car,5,Sun,2009-10-11,2009,0,2,7,11,1:04PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2457,200910110sfo,5,Sun,2009-10-11,2009,7,3,0,0,4:05PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,200910110crd,5,Sun,2009-10-11,2009,7,14,0,7,4:15PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,200910110sea,5,Sun,2009-10-11,2009,3,17,14,7,4:16PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2460,200910110den,5,Sun,2009-10-11,2009,0,7,3,7,4:16PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,200910110oti,5,Sun,2009-10-11,2009,6,3,0,0,8:30PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2462,200910120mia,5,Mon,2009-10-12,2009,10,0,0,21,8:38PM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
